#mt_dcx   mt    pourcentage

80                         24         0.0007
80                         25         0.0095
80                         26         0.0000
80                         27         0.0073
80                         28         0.0002
80                         29         0.0010
80                         30         0.0067
80                         31         0.0116
80                         32         0.0021
80                         33         0.0636
80                         34         0.0012
80                         35         0.0060
80                         36         0.0043
80                         37         0.0052
80                         38         0.0068
80                         39         0.0154
80                         40         0.0318
80                         41         0.0253
80                         42         0.0243
80                         43         0.0132
80                         44         0.0133
80                         45         0.0406
80                         46         0.0013
80                         47         0.0158
80                         48         0.0051
80                         49         0.0112
80                         50         0.0143
80                         51         0.0202
80                         52         0.0659
80                         53         0.0885
80                         54         0.0152
80                         55         0.1055
80                         56         0.0168
80                         57         0.0161
80                         58         0.0217
80                         59         0.0153
80                         60         0.0615
80                         61         0.1139
80                         62         0.0359
80                         63         0.0001
80                         64         0.0184
80                         65         0.0690
80                         66         0.5836
80                         67         0.4538
80                         68         0.0404
80                         69         0.7406
80                         70         0.0958
80                         71         0.0871
80                         72         0.0373
80                         73         0.0759
80                         74         0.0191
80                         75         0.7064
80                         76         0.2881
80                         77         0.1061
80                         78         0.0423
80                         79         14.6496
80                         80         3.5589
80                         81         43.4820
80                         82         2.9589
80                         83         0.0818
80                         84         1.5856
80                         85         0.0478
80                         86         1.2033
80                         87         4.1776
80                         88         4.9109
80                         89         5.2777
80                         90         2.1221
80                         91         0.7799
80                         92         1.7867
80                         93         0.5924
80                         94         0.1257
80                         95         0.0049
80                         96         0.2733
80                         97         0.4063
80                         98         0.0025
80                         99         0.0418
80                         100         0.9303
80                         101         0.1476
80                         102         0.1672
80                         103         0.1666
80                         104         0.2436
80                         105         0.1115

81                         0         100.0000
81                         1         0.0001
81                         2         0.0027
81                         3         0.0001
81                         4         0.0000
81                         5         0.0007
81                         6         0.0006
81                         7         0.0000
81                         8         0.0004
81                         9         0.0007
81                         10         0.0003
81                         11         0.0013
81                         12         0.0001
81                         13         0.0000
81                         14         0.0014
81                         15         0.0038
81                         16         0.0000
81                         17         0.0005
81                         18         0.0016
81                         19         0.0292
81                         20         0.0000
81                         21         0.0006
81                         22         0.0016
81                         23         0.0033
81                         24         0.0001
81                         25         0.0006
81                         26         0.0002
81                         27         0.0045
81                         28         0.0026
81                         29         0.0004
81                         30         0.0000
81                         31         0.0077
81                         32         0.0004
81                         33         0.0010
81                         34         0.0050
81                         35         0.0082
81                         36         0.0009
81                         37         0.0011
81                         38         0.0111
81                         39         0.0237
81                         40         0.1127
81                         41         0.0061
81                         42         0.0363
81                         43         0.1655
81                         44         0.0023
81                         45         0.0257
81                         46         0.0121
81                         47         0.0406
81                         48         0.1966
81                         49         0.0397
81                         50         0.0262
81                         51         0.0059
81                         52         0.0296
81                         53         0.0294
81                         54         0.2939
81                         55         0.7067
81                         56         0.0085
81                         57         0.1898
81                         58         0.2118
81                         59         0.0001
81                         60         0.1540
81                         61         0.0051
81                         62         0.2329
81                         63         0.0412
81                         64         0.3828
81                         65         0.0177
81                         66         0.1349
81                         67         0.9531
81                         68         0.0459
81                         69         0.4847
81                         70         0.0391
81                         71         0.8905
81                         72         0.0956
81                         73         0.0000
81                         74         0.0053
81                         75         0.1494
81                         76         0.1544
81                         77         0.0046
81                         78         18.4017
81                         79         5.9457
81                         80         21.5894
81                         81         7.0213
81                         82         0.1037
81                         83         5.2459
81                         84         0.2866
81                         85         0.4237
81                         86         5.6240
81                         87         4.8668
81                         88         1.9116
81                         89         2.6936
81                         90         4.6440
81                         91         0.0581
81                         92         3.2888
81                         93         0.0253
81                         94         1.0405
81                         95         1.1756
81                         96         0.3980
81                         97         0.3325
81                         98         0.2909
81                         99         0.5581
81                         100         1.0374
81                         101         0.1044
81                         102         0.0268
81                         103         0.2146
81                         104         1.2644
81                         105         0.0036

82                         0         100.0000
82                         1         0.0001
82                         2         0.0012
82                         3         0.0013
82                         4         0.0001
82                         5         0.0002
82                         6         0.0001
82                         7         0.0017
82                         8         0.0001
82                         9         0.0002
82                         10         0.0001
82                         11         0.0025
82                         12         0.0004
82                         13         0.0041
82                         14         0.0051
82                         15         0.0014
82                         16         0.0009
82                         17         0.0014
82                         18         0.0012
82                         19         0.0022
82                         20         0.0026
82                         21         0.0007
82                         22         0.0135
82                         23         0.0226
82                         24         0.0017
82                         25         0.0002
82                         26         0.0386
82                         27         0.0424
82                         28         0.0044
82                         29         0.0016
82                         30         0.0008
82                         31         0.0119
82                         32         0.0028
82                         33         0.0033
82                         34         0.0001
82                         35         0.0031
82                         36         0.0017
82                         37         0.0008
82                         38         0.0007
82                         39         0.0009
82                         40         0.0071
82                         41         0.0012
82                         42         0.0000
82                         43         0.0014
82                         44         0.0005
82                         45         0.0051
82                         46         0.0094
82                         47         0.0000
82                         48         0.0044
82                         49         0.0011
82                         50         0.0203
82                         51         0.0006
82                         52         0.0216
82                         53         0.0191
82                         54         0.0171
82                         55         0.0129
82                         56         0.0175
82                         57         0.0458
82                         58         0.0976
82                         59         0.0055
82                         60         0.1193
82                         61         0.0102
82                         62         0.1686
82                         63         0.0083
82                         64         0.0358
82                         65         0.0007
82                         66         0.1721
82                         67         0.2422
82                         68         0.1482
82                         69         0.4817
82                         70         0.1570
82                         71         0.2781
82                         72         0.0021
82                         73         0.0208
82                         74         0.7790
82                         75         0.0637
82                         76         0.0101
82                         77         0.8628
82                         78         2.2966
82                         79         0.7349
82                         80         0.1793
82                         81         0.9211
82                         82         25.2891
82                         83         6.3347
82                         84         5.1928
82                         85         1.0933
82                         86         5.7331
82                         87         4.5259
82                         88         0.3802
82                         89         12.2116
82                         90         7.3683
82                         91         2.8670
82                         92         11.4775
82                         93         0.2050
82                         94         0.3819
82                         95         1.3976
82                         96         0.2528
82                         97         0.3575
82                         98         0.0759
82                         99         0.7085
82                         100         0.2106
82                         101         0.0012
82                         102         0.1139
82                         103         0.1784
82                         104         0.0688
82                         105         1.1019

83                         0         100.0000
83                         1         0.0025
83                         2         0.0001
83                         3         0.0004
83                         4         0.0000
83                         5         0.0004
83                         6         0.0007
83                         7         0.0001
83                         8         0.0017
83                         9         0.0003
83                         10         0.0000
83                         11         0.0000
83                         12         0.0001
83                         13         0.0001
83                         14         0.0005
83                         15         0.0057
83                         16         0.0002
83                         17         0.0021
83                         18         0.0001
83                         19         0.0005
83                         20         0.0040
83                         21         0.0001
83                         22         0.0034
83                         23         0.0098
83                         24         0.0205
83                         25         0.0156
83                         26         0.0002
83                         27         0.0460
83                         28         0.0001
83                         29         0.0072
83                         30         0.0238
83                         31         0.0221
83                         32         0.0101
83                         33         0.0053
83                         34         0.0057
83                         35         0.0004
83                         36         0.0051
83                         37         0.0001
83                         38         0.0060
83                         39         0.0169
83                         40         0.0138
83                         41         0.0008
83                         42         0.0007
83                         43         0.0164
83                         44         0.0094
83                         45         0.0110
83                         46         0.0002
83                         47         0.0032
83                         48         0.0228
83                         49         0.0044
83                         50         0.0159
83                         51         0.2273
83                         52         0.0907
83                         53         0.0545
83                         54         0.0001
83                         55         0.1287
83                         56         0.2622
83                         57         0.0194
83                         58         0.0432
83                         59         0.0339
83                         60         0.0446
83                         61         0.0356
83                         62         0.0195
83                         63         0.0018
83                         64         0.0347
83                         65         0.0569
83                         66         0.2969
83                         67         0.0502
83                         68         0.0298
83                         69         0.0630
83                         70         0.0049
83                         71         0.5799
83                         72         0.3589
83                         73         1.0172
83                         74         0.4035
83                         75         0.2349
83                         76         0.5160
83                         77         0.1638
83                         78         1.4282
83                         79         0.4877
83                         80         1.2715
83                         81         11.5721
83                         82         1.4920
83                         83         2.2857
83                         84         0.7937
83                         85         0.0739
83                         86         5.6210
83                         87         1.3334
83                         88         14.6870
83                         89         21.3055
83                         90         2.4613
83                         91         23.2399
83                         92         0.1844
83                         93         0.5381
83                         94         0.0462
83                         95         0.5098
83                         96         1.5060
83                         97         0.0018
83                         98         0.0888
83                         99         0.0085
83                         100         0.0533
83                         101         0.0022
83                         102         0.2857
83                         103         0.0429
83                         104         0.0251
83                         105         0.6791

84                         0         100.0000
84                         1         0.0035
84                         2         0.0000
84                         3         0.0006
84                         4         0.0016
84                         5         0.0001
84                         6         0.0004
84                         7         0.0002
84                         8         0.0002
84                         9         0.0007
84                         10         0.0004
84                         11         0.0003
84                         12         0.0028
84                         13         0.0000
84                         14         0.0021
84                         15         0.0016
84                         16         0.0007
84                         17         0.0004
84                         18         0.0001
84                         19         0.0033
84                         20         0.0023
84                         21         0.0035
84                         22         0.0024
84                         23         0.0342
84                         24         0.0232
84                         25         0.0021
84                         26         0.0061
84                         27         0.0337
84                         28         0.0058
84                         29         0.0029
84                         30         0.0001
84                         31         0.0000
84                         32         0.0092
84                         33         0.0000
84                         34         0.0163
84                         35         0.0000
84                         36         0.0219
84                         37         0.0069
84                         38         0.0094
84                         39         0.0061
84                         40         0.0054
84                         41         0.0071
84                         42         0.0139
84                         43         0.0024
84                         44         0.0062
84                         45         0.0310
84                         46         0.0001
84                         47         0.0001
84                         48         0.0073
84                         49         0.0013
84                         50         0.0031
84                         51         0.0101
84                         52         0.0989
84                         53         0.0015
84                         54         0.0129
84                         55         0.0524
84                         56         0.0560
84                         57         0.0000
84                         58         0.0667
84                         59         0.0000
84                         60         0.0334
84                         61         0.0343
84                         62         0.0205
84                         63         0.0415
84                         64         0.0199
84                         65         0.0534
84                         66         0.0941
84                         67         0.1269
84                         68         0.1190
84                         69         0.0033
84                         70         0.0772
84                         71         0.2014
84                         72         0.0728
84                         73         0.2341
84                         74         0.0339
84                         75         0.6018
84                         76         0.0013
84                         77         0.5078
84                         78         0.0750
84                         79         3.0007
84                         80         0.1009
84                         81         2.0493
84                         82         0.1285
84                         83         0.1081
84                         84         1.2473
84                         85         3.1187
84                         86         5.1011
84                         87         0.0728
84                         88         8.3675
84                         89         0.3537
84                         90         0.0532
84                         91         38.3030
84                         92         22.6927
84                         93         0.1971
84                         94         1.3697
84                         95         0.0027
84                         96         0.1320
84                         97         0.0014
84                         98         0.7137
84                         99         0.3547
84                         100         2.8741
84                         101         0.3907
84                         102         0.3393
84                         103         0.1238
84                         104         0.9390
84                         105         0.2751

85                         0         100.0000
85                         1         0.0011
85                         2         0.0062
85                         3         0.0000
85                         4         0.0005
85                         5         0.0001
85                         6         0.0001
85                         7         0.0011
85                         8         0.0002
85                         9         0.0001
85                         10         0.0002
85                         11         0.0009
85                         12         0.0000
85                         13         0.0023
85                         14         0.0022
85                         15         0.0048
85                         16         0.0006
85                         17         0.0005
85                         18         0.0001
85                         19         0.0001
85                         20         0.0040
85                         21         0.0056
85                         22         0.0000
85                         23         0.0007
85                         24         0.0070
85                         25         0.0080
85                         26         0.0099
85                         27         0.0139
85                         28         0.0126
85                         29         0.0004
85                         30         0.0027
85                         31         0.0015
85                         32         0.0049
85                         33         0.0000
85                         34         0.0073
85                         35         0.0289
85                         36         0.0282
85                         37         0.0029
85                         38         0.0007
85                         39         0.0241
85                         40         0.0158
85                         41         0.0130
85                         42         0.0370
85                         43         0.0002
85                         44         0.0003
85                         45         0.0033
85                         46         0.0477
85                         47         0.0001
85                         48         0.0062
85                         49         0.0196
85                         50         0.0027
85                         51         0.0955
85                         52         0.0056
85                         53         0.0054
85                         54         0.0532
85                         55         0.3510
85                         56         0.0349
85                         57         0.2095
85                         58         0.6289
85                         59         0.0000
85                         60         0.1646
85                         61         0.0436
85                         62         0.0077
85                         63         0.1011
85                         64         0.1241
85                         65         0.0009
85                         66         0.1613
85                         67         0.0253
85                         68         0.0270
85                         69         0.0073
85                         70         0.2006
85                         71         0.8611
85                         72         0.0327
85                         73         0.3973
85                         74         0.4476
85                         75         0.0260
85                         76         0.0786
85                         77         0.2486
85                         78         1.9084
85                         79         3.3698
85                         80         8.4065
85                         81         1.7942
85                         82         7.6512
85                         83         3.9644
85                         84         2.7951
85                         85         2.9052
85                         86         0.5786
85                         87         3.2188
85                         88         4.8841
85                         89         0.1930
85                         90         0.0106
85                         91         1.8702
85                         92         26.9850
85                         93         8.5204
85                         94         0.0101
85                         95         6.1976
85                         96         0.1780
85                         97         0.3747
85                         98         1.1390
85                         99         0.5546
85                         100         0.3870
85                         101         0.6740
85                         102         0.0580
85                         103         0.1211
85                         104         0.5938
85                         105         0.1065

86                         0         100.0000
86                         1         0.0000
86                         2         0.0000
86                         3         0.0000
86                         4         0.0000
86                         5         0.0013
86                         6         0.0001
86                         7         0.0001
86                         8         0.0000
86                         9         0.0000
86                         10         0.0007
86                         11         0.0010
86                         12         0.0000
86                         13         0.0053
86                         14         0.0003
86                         15         0.0323
86                         16         0.0078
86                         17         0.0004
86                         18         0.0012
86                         19         0.0009
86                         20         0.0001
86                         21         0.0102
86                         22         0.0023
86                         23         0.0371
86                         24         0.0046
86                         25         0.0134
86                         26         0.0062
86                         27         0.0231
86                         28         0.0001
86                         29         0.0263
86                         30         0.0035
86                         31         0.0008
86                         32         0.0003
86                         33         0.0117
86                         34         0.0033
86                         35         0.0035
86                         36         0.0007
86                         37         0.0011
86                         38         0.0109
86                         39         0.0004
86                         40         0.0025
86                         41         0.0009
86                         42         0.0003
86                         43         0.0098
86                         44         0.0024
86                         45         0.0992
86                         46         0.0186
86                         47         0.0190
86                         48         0.0014
86                         49         0.0000
86                         50         0.0146
86                         51         0.0094
86                         52         0.0575
86                         53         0.0617
86                         54         0.0111
86                         55         0.0344
86                         56         0.0003
86                         57         0.0013
86                         58         0.0204
86                         59         0.0044
86                         60         0.0096
86                         61         0.4071
86                         62         0.1301
86                         63         0.0708
86                         64         0.2191
86                         65         0.0518
86                         66         0.0174
86                         67         0.0130
86                         68         0.0139
86                         69         0.0161
86                         70         0.2459
86                         71         0.1398
86                         72         0.0940
86                         73         0.0017
86                         74         0.0005
86                         75         1.2467
86                         76         0.1273
86                         77         0.3117
86                         78         0.0080
86                         79         0.0378
86                         80         0.8167
86                         81         0.7324
86                         82         9.7169
86                         83         4.6883
86                         84         25.3680
86                         85         0.1842
86                         86         13.2940
86                         87         0.9930
86                         88         0.3219
86                         89         9.0400
86                         90         2.8073
86                         91         3.1697
86                         92         3.0734
86                         93         0.0643
86                         94         3.9257
86                         95         1.7224
86                         96         0.0727
86                         97         0.6720
86                         98         2.1787
86                         99         1.5773
86                         100         0.0662
86                         101         0.3937
86                         102         0.2444
86                         103         0.0689
86                         104         1.0717
86                         105         0.3223

87                         0         100.0000
87                         1         0.0001
87                         2         0.0000
87                         3         0.0008
87                         4         0.0011
87                         5         0.0007
87                         6         0.0001
87                         7         0.0002
87                         8         0.0002
87                         9         0.0012
87                         10         0.0000
87                         11         0.0004
87                         12         0.0016
87                         13         0.0020
87                         14         0.0155
87                         15         0.0035
87                         16         0.0029
87                         17         0.0001
87                         18         0.0007
87                         19         0.0001
87                         20         0.0060
87                         21         0.0000
87                         22         0.0161
87                         23         0.0009
87                         24         0.0003
87                         25         0.0016
87                         26         0.0008
87                         27         0.0063
87                         28         0.0030
87                         29         0.0066
87                         30         0.0004
87                         31         0.0006
87                         32         0.0002
87                         33         0.0168
87                         34         0.0007
87                         35         0.0003
87                         36         0.0000
87                         37         0.0000
87                         38         0.0268
87                         39         0.0106
87                         40         0.0132
87                         41         0.0000
87                         42         0.0011
87                         43         0.0023
87                         44         0.0184
87                         45         0.0334
87                         46         0.0346
87                         47         0.0337
87                         48         0.0353
87                         49         0.0078
87                         50         0.0030
87                         51         0.0645
87                         52         0.0638
87                         53         0.0215
87                         54         0.2761
87                         55         0.2030
87                         56         0.0022
87                         57         0.0001
87                         58         0.3366
87                         59         0.1740
87                         60         0.0512
87                         61         0.5007
87                         62         0.7732
87                         63         0.0238
87                         64         0.0158
87                         65         0.0492
87                         66         0.0650
87                         67         0.0507
87                         68         0.0270
87                         69         0.0652
87                         70         0.0017
87                         71         0.2102
87                         72         0.2905
87                         73         0.3253
87                         74         0.0038
87                         75         0.0349
87                         76         0.0524
87                         77         0.4253
87                         78         0.4940
87                         79         0.4739
87                         80         1.9995
87                         81         0.0019
87                         82         0.0153
87                         83         23.9573
87                         84         13.1209
87                         85         4.7502
87                         86         3.4620
87                         87         0.7812
87                         88         4.5896
87                         89         0.2759
87                         90         2.1712
87                         91         0.2490
87                         92         0.0160
87                         93         1.7146
87                         94         12.9281
87                         95         3.2309
87                         96         0.4353
87                         97         0.2025
87                         98         9.7774
87                         99         0.0429
87                         100         0.4129
87                         101         0.0035
87                         102         0.0219
87                         103         0.0337
87                         104         1.2898
87                         105         0.0081

88                         0         100.0000
88                         1         0.0034
88                         2         0.0002
88                         3         0.0008
88                         4         0.0013
88                         5         0.0005
88                         6         0.0004
88                         7         0.0005
88                         8         0.0001
88                         9         0.0031
88                         10         0.0008
88                         11         0.0065
88                         12         0.0042
88                         13         0.0015
88                         14         0.0078
88                         15         0.0003
88                         16         0.0017
88                         17         0.0006
88                         18         0.0019
88                         19         0.0035
88                         20         0.0104
88                         21         0.0022
88                         22         0.0176
88                         23         0.0002
88                         24         0.0002
88                         25         0.0094
88                         26         0.0001
88                         27         0.0003
88                         28         0.0009
88                         29         0.0031
88                         30         0.0000
88                         31         0.0041
88                         32         0.0063
88                         33         0.0056
88                         34         0.0071
88                         35         0.0008
88                         36         0.0055
88                         37         0.0003
88                         38         0.0032
88                         39         0.0035
88                         40         0.0211
88                         41         0.0004
88                         42         0.0329
88                         43         0.0093
88                         44         0.0000
88                         45         0.0015
88                         46         0.0073
88                         47         0.0209
88                         48         0.0288
88                         49         0.0000
88                         50         0.0003
88                         51         0.0117
88                         52         0.0312
88                         53         0.0019
88                         54         0.0223
88                         55         0.0001
88                         56         0.0399
88                         57         0.5245
88                         58         0.2989
88                         59         0.1741
88                         60         0.0084
88                         61         0.1252
88                         62         1.1568
88                         63         0.0943
88                         64         0.2179
88                         65         0.2125
88                         66         0.4043
88                         67         0.0451
88                         68         0.0652
88                         69         0.0056
88                         70         0.0720
88                         71         0.0001
88                         72         0.0238
88                         73         0.0003
88                         74         0.0336
88                         75         0.2249
88                         76         0.0177
88                         77         0.1805
88                         78         0.0012
88                         79         0.0041
88                         80         0.1289
88                         81         1.2354
88                         82         21.8545
88                         83         12.1653
88                         84         0.3366
88                         85         0.0597
88                         86         18.9510
88                         87         0.0443
88                         88         1.2703
88                         89         0.8679
88                         90         0.6724
88                         91         0.2685
88                         92         0.3802
88                         93         2.0546
88                         94         3.6642
88                         95         3.7826
88                         96         4.9439
88                         97         2.8636
88                         98         2.9373
88                         99         3.0640
88                         100         0.2857
88                         101         0.8017
88                         102         0.3523
88                         103         0.0035
88                         104         0.1043
88                         105         0.2925

89                         0         100.0000
89                         1         0.0010
89                         2         0.0037
89                         3         0.0000
89                         4         0.0000
89                         5         0.0011
89                         6         0.0000
89                         7         0.0004
89                         8         0.0001
89                         9         0.0009
89                         10         0.0001
89                         11         0.0004
89                         12         0.0001
89                         13         0.0062
89                         14         0.0353
89                         15         0.0004
89                         16         0.0015
89                         17         0.0001
89                         18         0.0000
89                         19         0.0004
89                         20         0.0009
89                         21         0.0257
89                         22         0.0025
89                         23         0.0000
89                         24         0.0044
89                         25         0.0083
89                         26         0.0000
89                         27         0.0048
89                         28         0.0186
89                         29         0.0035
89                         30         0.0012
89                         31         0.0029
89                         32         0.0041
89                         33         0.0315
89                         34         0.0036
89                         35         0.0013
89                         36         0.0037
89                         37         0.0135
89                         38         0.0012
89                         39         0.0062
89                         40         0.0262
89                         41         0.0111
89                         42         0.0078
89                         43         0.0001
89                         44         0.0098
89                         45         0.0343
89                         46         0.0161
89                         47         0.0098
89                         48         0.0007
89                         49         0.0260
89                         50         0.0007
89                         51         0.0244
89                         52         0.0147
89                         53         0.0044
89                         54         0.0170
89                         55         0.0114
89                         56         0.1189
89                         57         0.0009
89                         58         0.0611
89                         59         0.0865
89                         60         0.0323
89                         61         0.0704
89                         62         0.0000
89                         63         0.0346
89                         64         0.0153
89                         65         0.1744
89                         66         0.1909
89                         67         0.0935
89                         68         0.0581
89                         69         0.0235
